municip_code_ibge,year,months_suitable
2704104,2008,12
2704104,2009,12
2704104,2010,12
2704104,2011,12
2704104,2012,12
2704104,2013,12
2704104,2014,12
2704104,2015,12
2704104,2016,12
2704104,2017,12
2704104,2018,12
2704104,2019,12
2704104,2020,12
2704203,2001,12
2704203,2002,12
2704203,2003,12
2704203,2004,12
2704203,2005,12
2704203,2006,12
2704203,2007,12
2704203,2008,12
2704203,2009,12
2704203,2010,12
2704203,2011,12
2704203,2012,12
2704203,2013,12
2704203,2014,12
2704203,2015,12
2704203,2016,12
2704203,2017,12
2704203,2018,12
2704203,2019,12
2704203,2020,12
2704302,2001,12
2704302,2002,12
2704302,2003,12
2704302,2004,12
2704302,2005,12
2704302,2006,12
2704302,2007,12
2704302,2008,12
2704302,2009,12
2704302,2010,12
2704302,2011,12
2704302,2012,12
2704302,2013,12
2704302,2014,12
2704302,2015,12
2704302,2016,12
2704302,2017,12
2704302,2018,12
2704302,2019,12
2704302,2020,12
2704401,2001,12
2704401,2002,12
2704401,2003,12
2704401,2004,12
2704401,2005,12
2704401,2006,12
2704401,2007,12
2704401,2008,12
2704401,2009,12
2704401,2010,12
2704401,2011,12
2704401,2012,12
2704401,2013,12
2704401,2014,12
2704401,2015,12
2704401,2016,12
2704401,2017,12
2704401,2018,12
2704401,2019,12
2704401,2020,12
2704500,2001,12
2704500,2002,12
2704500,2003,12
2704500,2004,12
2704500,2005,12
2704500,2006,12
2704500,2007,12
2704500,2008,12
2704500,2009,12
2704500,2010,12
2704500,2011,12
2704500,2012,12
2704500,2013,12
2704500,2014,12
2704500,2015,12
2704500,2016,12
2704500,2017,12
2704500,2018,12
2704500,2019,12
2704500,2020,12
2704609,2001,12
2704609,2002,12
2704609,2003,12
2704609,2004,12
2704609,2005,12
2704609,2006,12
2704609,2007,12
2704609,2008,12
2704609,2009,12
2704609,2010,12
2704609,2011,12
2704609,2012,12
2704609,2013,12
2704609,2014,12
2704609,2015,12
2704609,2016,12
2704609,2017,12
2704609,2018,12
2704609,2019,12
2704609,2020,12
2704708,2001,12
2704708,2002,12
2704708,2003,12
2704708,2004,12
2704708,2005,12
2704708,2006,12
2704708,2007,12
2704708,2008,12
2704708,2009,12
2704708,2010,12
2704708,2011,12
2704708,2012,12
2704708,2013,12
2704708,2014,12
2704708,2015,12
2704708,2016,12
2704708,2017,12
2704708,2018,12
2704708,2019,12
2704708,2020,12
2704807,2001,12
2704807,2002,12
2704807,2003,12
2704807,2004,12
2704807,2005,12
2704807,2006,12
2704807,2007,12
2704807,2008,12
2704807,2009,12
2704807,2010,12
2704807,2011,12
2704807,2012,12
2704807,2013,12
2704807,2014,12
2704807,2015,12
2704807,2016,12
2704807,2017,12
2704807,2018,12
2704807,2019,12
2704807,2020,12
2704906,2001,12
2704906,2002,12
2704906,2003,12
2704906,2004,12
2704906,2005,12
2704906,2006,12
2704906,2007,12
2704906,2008,12
2704906,2009,12
2704906,2010,12
2704906,2011,12
2704906,2012,12
2704906,2013,12
2704906,2014,12
2704906,2015,12
2704906,2016,12
2704906,2017,12
2704906,2018,12
2704906,2019,12
2704906,2020,12
2705002,2001,12
2705002,2002,12
2705002,2003,12
2705002,2004,12
2705002,2005,12
2705002,2006,12
2705002,2007,12
2705002,2008,12
2705002,2009,12
2705002,2010,12
2705002,2011,12
2705002,2012,12
2705002,2013,12
2705002,2014,12
2705002,2015,12
2705002,2016,12
2705002,2017,12
2705002,2018,12
2705002,2019,12
2705002,2020,12
2705101,2001,12
2705101,2002,12
2705101,2003,12
2705101,2004,12
2705101,2005,12
2705101,2006,12
2705101,2007,12
2705101,2008,12
2705101,2009,12
2705101,2010,12
2705101,2011,12
2705101,2012,12
2705101,2013,12
2705101,2014,12
2705101,2015,12
2705101,2016,12
2705101,2017,12
2705101,2018,12
2705101,2019,12
2705101,2020,12
2705200,2001,12
2705200,2002,12
2705200,2003,12
2705200,2004,12
2705200,2005,12
2705200,2006,12
2705200,2007,12
2705200,2008,12
2705200,2009,12
2705200,2010,12
2705200,2011,12
2705200,2012,12
2705200,2013,12
2705200,2014,12
2705200,2015,12
2705200,2016,12
2705200,2017,12
2705200,2018,12
2705200,2019,12
2705200,2020,12
2705309,2001,12
2705309,2002,12
2705309,2003,12
2705309,2004,12
2705309,2005,12
2705309,2006,12
2705309,2007,12
2705309,2008,12
2705309,2009,12
2705309,2010,12
2705309,2011,12
2705309,2012,12
2705309,2013,12
2705309,2014,12
2705309,2015,12
2705309,2016,12
2705309,2017,12
2705309,2018,12
2705309,2019,12
2705309,2020,12
2705408,2001,12
2705408,2002,12
2705408,2003,12
2705408,2004,12
2705408,2005,12
2705408,2006,12
2705408,2007,12
2705408,2008,12
2705408,2009,12
2705408,2010,12
2705408,2011,12
2705408,2012,12
2705408,2013,12
2705408,2014,12
2705408,2015,12
2705408,2016,12
2705408,2017,12
2705408,2018,12
2705408,2019,12
2705408,2020,12
2705507,2001,12
2705507,2002,12
2705507,2003,12
2705507,2004,12
2705507,2005,12
2705507,2006,12
2705507,2007,12
2705507,2008,12
2705507,2009,12
2705507,2010,12
2705507,2011,12
2705507,2012,12
2705507,2013,12
2705507,2014,12
2705507,2015,12
2705507,2016,12
2705507,2017,12
2705507,2018,12
2705507,2019,12
2705507,2020,12
2705606,2001,12
2705606,2002,12
2705606,2003,12
2705606,2004,12
2705606,2005,12
2705606,2006,12
2705606,2007,12
2705606,2008,12
2705606,2009,12
2705606,2010,12
2705606,2011,12
2705606,2012,12
2705606,2013,12
2705606,2014,12
2705606,2015,12
2705606,2016,12
2705606,2017,12
2705606,2018,12
2705606,2019,12
2705606,2020,12
2705705,2001,12
2705705,2002,12
2705705,2003,12
2705705,2004,12
2705705,2005,12
2705705,2006,12
2705705,2007,12
2705705,2008,12
2705705,2009,12
2705705,2010,12
2705705,2011,12
2705705,2012,12
2705705,2013,12
2705705,2014,12
2705705,2015,12
2705705,2016,12
2705705,2017,12
2705705,2018,12
2705705,2019,12
2705705,2020,12
2705804,2001,12
2705804,2002,12
2705804,2003,12
2705804,2004,12
2705804,2005,12
2705804,2006,12
2705804,2007,12
2705804,2008,12
2705804,2009,12
2705804,2010,12
2705804,2011,12
2705804,2012,12
2705804,2013,12
2705804,2014,12
2705804,2015,12
2705804,2016,12
2705804,2017,12
2705804,2018,12
2705804,2019,12
2705804,2020,12
2705903,2001,12
2705903,2002,12
2705903,2003,12
2705903,2004,12
2705903,2005,12
2705903,2006,12
2705903,2007,12
2705903,2008,12
2705903,2009,12
2705903,2010,12
2705903,2011,12
2705903,2012,12
2705903,2013,12
2705903,2014,12
2705903,2015,12
2705903,2016,12
2705903,2017,12
2705903,2018,12
2705903,2019,12
2705903,2020,12
2706000,2001,12
2706000,2002,12
2706000,2003,12
2706000,2004,12
2706000,2005,12
2706000,2006,12
2706000,2007,12
2706000,2008,12
2706000,2009,12
2706000,2010,12
2706000,2011,12
2706000,2012,12
2706000,2013,12
2706000,2014,12
2706000,2015,12
2706000,2016,12
2706000,2017,12
2706000,2018,12
2706000,2019,12
2706000,2020,12
2706109,2001,12
2706109,2002,12
2706109,2003,12
2706109,2004,12
2706109,2005,12
2706109,2006,12
2706109,2007,12
2706109,2008,12
2706109,2009,12
2706109,2010,12
2706109,2011,12
2706109,2012,12
2706109,2013,12
2706109,2014,12
2706109,2015,12
2706109,2016,12
2706109,2017,12
2706109,2018,12
2706109,2019,12
2706109,2020,12
2706208,2001,12
2706208,2002,12
2706208,2003,12
2706208,2004,12
2706208,2005,12
2706208,2006,12
2706208,2007,12
2706208,2008,12
2706208,2009,12
2706208,2010,12
2706208,2011,12
2706208,2012,12
2706208,2013,12
2706208,2014,12
2706208,2015,12
2706208,2016,12
2706208,2017,12
2706208,2018,12
2706208,2019,12
2706208,2020,12
2706307,2001,12
2706307,2002,12
2706307,2003,12
2706307,2004,12
2706307,2005,12
2706307,2006,12
2706307,2007,12
2706307,2008,12
2706307,2009,12
2706307,2010,12
2706307,2011,12
2706307,2012,12
2706307,2013,12
2706307,2014,12
2706307,2015,12
2706307,2016,12
2706307,2017,12
2706307,2018,12
2706307,2019,12
2706307,2020,12
2706406,2001,12
2706406,2002,12
2706406,2003,12
2706406,2004,12
2706406,2005,12
2706406,2006,12
2706406,2007,12
2706406,2008,12
2706406,2009,12
2706406,2010,12
2706406,2011,12
2706406,2012,12
2706406,2013,12
2706406,2014,12
2706406,2015,12
2706406,2016,12
2706406,2017,12
2706406,2018,12
2706406,2019,12
2706406,2020,12
2706422,2001,12
2706422,2002,12
2706422,2003,12
2706422,2004,12
2706422,2005,12
2706422,2006,12
2706422,2007,12
2706422,2008,12
2706422,2009,12
2706422,2010,12
2706422,2011,12
2706422,2012,12
2706422,2013,12
2706422,2014,12
2706422,2015,12
2706422,2016,12
2706422,2017,12
2706422,2018,12
2706422,2019,12
2706422,2020,12
2706448,2001,12
2706448,2002,12
2706448,2003,12
2706448,2004,12
2706448,2005,12
2706448,2006,12
2706448,2007,12
2706448,2008,12
2706448,2009,12
2706448,2010,12
2706448,2011,12
2706448,2012,12
2706448,2013,12
2706448,2014,12
2706448,2015,12
2706448,2016,12
2706448,2017,12
2706448,2018,12
2706448,2019,12
2706448,2020,12
2706505,2001,12
2706505,2002,12
2706505,2003,12
2706505,2004,12
2706505,2005,12
2706505,2006,12
2706505,2007,12
2706505,2008,12
2706505,2009,12
2706505,2010,12
2706505,2011,12
2706505,2012,12
2706505,2013,12
2706505,2014,12
2706505,2015,12
2706505,2016,12
2706505,2017,12
2706505,2018,12
2706505,2019,12
2706505,2020,12
2706604,2001,12
2706604,2002,12
2706604,2003,12
2706604,2004,12
2706604,2005,12
2706604,2006,12
2706604,2007,12
2706604,2008,12
2706604,2009,12
2706604,2010,12
2706604,2011,12
2706604,2012,12
2706604,2013,12
2706604,2014,12
2706604,2015,12
2706604,2016,12
2706604,2017,12
2706604,2018,12
2706604,2019,12
2706604,2020,12
2706703,2001,12
2706703,2002,12
2706703,2003,12
2706703,2004,12
2706703,2005,12
2706703,2006,12
2706703,2007,12
2706703,2008,12
2706703,2009,12
2706703,2010,12
2706703,2011,12
2706703,2012,12
2706703,2013,12
2706703,2014,12
2706703,2015,12
2706703,2016,12
2706703,2017,12
2706703,2018,12
2706703,2019,12
2706703,2020,12
2706802,2001,12
2706802,2002,12
2706802,2003,12
2706802,2004,12
2706802,2005,12
2706802,2006,12
2706802,2007,12
2706802,2008,12
2706802,2009,12
2706802,2010,12
2706802,2011,12
2706802,2012,12
2706802,2013,12
2706802,2014,12
2706802,2015,12
2706802,2016,12
2706802,2017,12
2706802,2018,12
2706802,2019,12
2706802,2020,12
2706901,2001,12
2706901,2002,12
2706901,2003,12
2706901,2004,12
2706901,2005,12
2706901,2006,12
2706901,2007,12
2706901,2008,12
2706901,2009,12
2706901,2010,12
2706901,2011,12
2706901,2012,12
2706901,2013,12
2706901,2014,12
2706901,2015,12
2706901,2016,12
2706901,2017,12
2706901,2018,12
2706901,2019,12
2706901,2020,12
2707008,2001,12
2707008,2002,12
2707008,2003,12
2707008,2004,12
2707008,2005,12
2707008,2006,12
2707008,2007,12
2707008,2008,12
2707008,2009,12
2707008,2010,12
2707008,2011,12
2707008,2012,12
2707008,2013,12
2707008,2014,12
2707008,2015,12
2707008,2016,12
2707008,2017,12
2707008,2018,12
2707008,2019,12
2707008,2020,12
2707107,2001,12
2707107,2002,12
2707107,2003,12
2707107,2004,12
2707107,2005,12
2707107,2006,12
2707107,2007,12
2707107,2008,12
2707107,2009,12
2707107,2010,12
2707107,2011,12
2707107,2012,12
2707107,2013,12
2707107,2014,12
2707107,2015,12
2707107,2016,12
2707107,2017,12
2707107,2018,12
2707107,2019,12
2707107,2020,12
2707206,2001,12
2707206,2002,12
2707206,2003,12
2707206,2004,12
2707206,2005,12
2707206,2006,12
2707206,2007,12
2707206,2008,12
2707206,2009,12
2707206,2010,12
2707206,2011,12
2707206,2012,12
2707206,2013,12
2707206,2014,12
2707206,2015,12
2707206,2016,12
2707206,2017,12
2707206,2018,12
2707206,2019,12
2707206,2020,12
2707305,2001,12
2707305,2002,12
2707305,2003,12
2707305,2004,12
2707305,2005,12
2707305,2006,12
2707305,2007,12
2707305,2008,12
2707305,2009,12
2707305,2010,12
2707305,2011,12
2707305,2012,12
2707305,2013,12
2707305,2014,12
2707305,2015,12
2707305,2016,12
2707305,2017,12
2707305,2018,12
2707305,2019,12
2707305,2020,12
2707404,2001,12
2707404,2002,12
2707404,2003,12
2707404,2004,12
2707404,2005,12
2707404,2006,12
2707404,2007,12
2707404,2008,12
2707404,2009,12
2707404,2010,12
2707404,2011,12
2707404,2012,12
2707404,2013,12
2707404,2014,12
2707404,2015,12
2707404,2016,12
2707404,2017,12
2707404,2018,12
2707404,2019,12
2707404,2020,12
2707503,2001,12
2707503,2002,12
2707503,2003,12
2707503,2004,12
2707503,2005,12
2707503,2006,12
2707503,2007,12
2707503,2008,12
2707503,2009,12
2707503,2010,12
2707503,2011,12
2707503,2012,12
2707503,2013,12
2707503,2014,12
2707503,2015,12
2707503,2016,12
2707503,2017,12
2707503,2018,12
2707503,2019,12
2707503,2020,12
2707602,2001,12
2707602,2002,12
2707602,2003,12
2707602,2004,12
2707602,2005,12
2707602,2006,12
2707602,2007,12
2707602,2008,12
2707602,2009,12
2707602,2010,12
2707602,2011,12
2707602,2012,12
2707602,2013,12
2707602,2014,12
2707602,2015,12
2707602,2016,12
2707602,2017,12
2707602,2018,12
2707602,2019,12
2707602,2020,12
2707701,2001,12
2707701,2002,12
2707701,2003,12
2707701,2004,12
2707701,2005,12
2707701,2006,12
2707701,2007,12
2707701,2008,12
2707701,2009,12
2707701,2010,12
2707701,2011,12
2707701,2012,12
2707701,2013,12
2707701,2014,12
2707701,2015,12
2707701,2016,12
2707701,2017,12
2707701,2018,12
2707701,2019,12
2707701,2020,12
2707800,2001,12
2707800,2002,12
2707800,2003,12
2707800,2004,12
2707800,2005,12
2707800,2006,12
2707800,2007,12
2707800,2008,12
2707800,2009,12
2707800,2010,12
2707800,2011,12
2707800,2012,12
2707800,2013,12
2707800,2014,12
2707800,2015,12
2707800,2016,12
2707800,2017,12
2707800,2018,12
2707800,2019,12
2707800,2020,12
2707909,2001,12
2707909,2002,12
2707909,2003,12
2707909,2004,12
2707909,2005,12
2707909,2006,12
2707909,2007,12
2707909,2008,12
2707909,2009,12
2707909,2010,12
2707909,2011,12
2707909,2012,12
2707909,2013,12
2707909,2014,12
2707909,2015,12
2707909,2016,12
2707909,2017,12
2707909,2018,12
2707909,2019,12
2707909,2020,12
2708006,2001,12
2708006,2002,12
2708006,2003,12
2708006,2004,12
2708006,2005,12
2708006,2006,12
2708006,2007,12
2708006,2008,12
2708006,2009,12
2708006,2010,12
2708006,2011,12
2708006,2012,12
2708006,2013,12
2708006,2014,12
2708006,2015,12
2708006,2016,12
2708006,2017,12
2708006,2018,12
2708006,2019,12
2708006,2020,12
2708105,2001,12
2708105,2002,12
2708105,2003,12
2708105,2004,12
2708105,2005,12
2708105,2006,12
2708105,2007,12
2708105,2008,12
2708105,2009,12
2708105,2010,12
2708105,2011,12
2708105,2012,12
2708105,2013,12
2708105,2014,12
2708105,2015,12
2708105,2016,12
2708105,2017,12
2708105,2018,12
2708105,2019,12
2708105,2020,12
2708204,2001,12
2708204,2002,12
2708204,2003,12
2708204,2004,12
2708204,2005,12
2708204,2006,12
2708204,2007,12
2708204,2008,12
2708204,2009,12
2708204,2010,12
2708204,2011,12
2708204,2012,12
2708204,2013,12
2708204,2014,12
2708204,2015,12
2708204,2016,12
2708204,2017,12
2708204,2018,12
2708204,2019,12
2708204,2020,12
2708303,2001,12
2708303,2002,12
2708303,2003,12
2708303,2004,12
2708303,2005,12
2708303,2006,12
2708303,2007,12
2708303,2008,12
2708303,2009,12
2708303,2010,12
2708303,2011,12
2708303,2012,12
2708303,2013,12
2708303,2014,12
2708303,2015,12
2708303,2016,12
2708303,2017,12
2708303,2018,12
2708303,2019,12
2708303,2020,12
2708402,2001,12
2708402,2002,12
2708402,2003,12
2708402,2004,12
2708402,2005,12
2708402,2006,12
2708402,2007,12
2708402,2008,12
2708402,2009,12
2708402,2010,12
2708402,2011,12
2708402,2012,12
2708402,2013,12
2708402,2014,12
2708402,2015,12
2708402,2016,12
2708402,2017,12
2708402,2018,12
2708402,2019,12
2708402,2020,12
2708501,2001,12
2708501,2002,12
2708501,2003,12
2708501,2004,12
2708501,2005,12
2708501,2006,12
2708501,2007,12
2708501,2008,12
2708501,2009,12
2708501,2010,12
2708501,2011,12
2708501,2012,12
2708501,2013,12
2708501,2014,12
2708501,2015,12
2708501,2016,12
2708501,2017,12
2708501,2018,12
2708501,2019,12
2708501,2020,12
2708600,2001,12
2708600,2002,12
2708600,2003,12
2708600,2004,12
2708600,2005,12
2708600,2006,12
2708600,2007,12
2708600,2008,12
2708600,2009,12
2708600,2010,12
2708600,2011,12
2708600,2012,12
2708600,2013,12
2708600,2014,12
2708600,2015,12
2708600,2016,12
2708600,2017,12
2708600,2018,12
2708600,2019,12
2708600,2020,12
2708709,2001,12
2708709,2002,12
2708709,2003,12
2708709,2004,12
2708709,2005,12
2708709,2006,12
2708709,2007,12
2708709,2008,12
2708709,2009,12
2708709,2010,12
2708709,2011,12
2708709,2012,12
2708709,2013,12
2708709,2014,12
2708709,2015,12
2708709,2016,12
2708709,2017,12
2708709,2018,12
2708709,2019,12
2708709,2020,12
2708808,2001,12
2708808,2002,12
2708808,2003,12
2708808,2004,12
2708808,2005,12
2708808,2006,12
2708808,2007,12
2708808,2008,12
2708808,2009,12
2708808,2010,12
2708808,2011,12
2708808,2012,12
2708808,2013,12
2708808,2014,12
2708808,2015,12
2708808,2016,12
2708808,2017,12
2708808,2018,12
2708808,2019,12
2708808,2020,12
2708907,2001,12
2708907,2002,12
2708907,2003,12
2708907,2004,12
2708907,2005,12
2708907,2006,12
2708907,2007,12
2708907,2008,12
2708907,2009,12
2708907,2010,12
2708907,2011,12
2708907,2012,12
2708907,2013,12
2708907,2014,12
2708907,2015,12
2708907,2016,12
2708907,2017,12
2708907,2018,12
2708907,2019,12
2708907,2020,12
2708956,2001,12
2708956,2002,12
2708956,2003,12
2708956,2004,12
2708956,2005,12
2708956,2006,12
2708956,2007,12
2708956,2008,12
2708956,2009,12
2708956,2010,12
2708956,2011,12
2708956,2012,12
2708956,2013,12
2708956,2014,12
2708956,2015,12
2708956,2016,12
2708956,2017,12
2708956,2018,12
2708956,2019,12
2708956,2020,12
2709004,2001,12
2709004,2002,12
2709004,2003,12
2709004,2004,12
2709004,2005,12
2709004,2006,12
2709004,2007,12
2709004,2008,12
2709004,2009,12
2709004,2010,12
2709004,2011,12
2709004,2012,12
2709004,2013,12
2709004,2014,12
2709004,2015,12
2709004,2016,12
2709004,2017,12
2709004,2018,12
2709004,2019,12
2709004,2020,12
2709103,2001,12
2709103,2002,12
2709103,2003,12
2709103,2004,12
2709103,2005,12
2709103,2006,12
2709103,2007,12
2709103,2008,12
2709103,2009,12
2709103,2010,12
2709103,2011,12
2709103,2012,12
2709103,2013,12
2709103,2014,12
2709103,2015,12
2709103,2016,12
2709103,2017,12
2709103,2018,12
2709103,2019,12
2709103,2020,12
2709152,2001,12
2709152,2002,12
2709152,2003,12
2709152,2004,12
2709152,2005,12
2709152,2006,12
2709152,2007,12
2709152,2008,12
2709152,2009,12
2709152,2010,12
2709152,2011,12
2709152,2012,12
2709152,2013,12
2709152,2014,12
2709152,2015,12
2709152,2016,12
2709152,2017,12
2709152,2018,12
2709152,2019,12
2709152,2020,12
2709202,2001,12
2709202,2002,12
2709202,2003,12
2709202,2004,12
2709202,2005,12
2709202,2006,12
2709202,2007,12
2709202,2008,12
2709202,2009,12
2709202,2010,12
2709202,2011,12
2709202,2012,12
2709202,2013,12
2709202,2014,12
2709202,2015,12
2709202,2016,12
2709202,2017,12
2709202,2018,12
2709202,2019,12
2709202,2020,12
2709301,2001,12
2709301,2002,12
2709301,2003,12
2709301,2004,12
2709301,2005,12
2709301,2006,12
2709301,2007,12
2709301,2008,12
2709301,2009,12
2709301,2010,12
2709301,2011,12
2709301,2012,12
2709301,2013,12
2709301,2014,12
2709301,2015,12
2709301,2016,12
2709301,2017,12
2709301,2018,12
2709301,2019,12
2709301,2020,12
2709400,2001,12
2709400,2002,12
2709400,2003,12
2709400,2004,12
2709400,2005,12
2709400,2006,12
2709400,2007,12
2709400,2008,12
2709400,2009,12
2709400,2010,12
2709400,2011,12
2709400,2012,12
2709400,2013,12
2709400,2014,12
2709400,2015,12
2709400,2016,12
2709400,2017,12
2709400,2018,12
2709400,2019,12
2709400,2020,12
2800100,2001,12
2800100,2002,12
2800100,2003,12
2800100,2004,12
2800100,2005,12
2800100,2006,12
2800100,2007,12
2800100,2008,12
2800100,2009,12
2800100,2010,12
2800100,2011,12
2800100,2012,12
2800100,2013,12
2800100,2014,12
2800100,2015,12
2800100,2016,12
2800100,2017,12
2800100,2018,12
2800100,2019,12
2800100,2020,12
2800209,2001,12
2800209,2002,12
2800209,2003,12
2800209,2004,12
2800209,2005,12
2800209,2006,12
2800209,2007,12
2800209,2008,12
2800209,2009,12
2800209,2010,12
2800209,2011,12
2800209,2012,12
2800209,2013,12
2800209,2014,12
2800209,2015,12
2800209,2016,12
2800209,2017,12
2800209,2018,12
2800209,2019,12
2800209,2020,12
2800308,2001,12
2800308,2002,12
2800308,2003,12
2800308,2004,12
2800308,2005,12
2800308,2006,12
2800308,2007,12
2800308,2008,12
2800308,2009,12
2800308,2010,12
2800308,2011,12
2800308,2012,12
2800308,2013,12
2800308,2014,12
2800308,2015,12
2800308,2016,12
2800308,2017,12
2800308,2018,12
2800308,2019,12
2800308,2020,12
2800407,2001,12
2800407,2002,12
2800407,2003,12
2800407,2004,12
2800407,2005,12
2800407,2006,12
2800407,2007,12
2800407,2008,12
2800407,2009,12
2800407,2010,12
2800407,2011,12
2800407,2012,12
2800407,2013,12
2800407,2014,12
2800407,2015,12
2800407,2016,12
2800407,2017,12
2800407,2018,12
2800407,2019,12
2800407,2020,12
2800506,2001,12
2800506,2002,12
2800506,2003,12
2800506,2004,12
2800506,2005,12
2800506,2006,12
2800506,2007,12
2800506,2008,12
2800506,2009,12
2800506,2010,12
2800506,2011,12
2800506,2012,12
2800506,2013,12
2800506,2014,12
2800506,2015,12
2800506,2016,12
2800506,2017,12
2800506,2018,12
2800506,2019,12
2800506,2020,12
2800605,2001,12
2800605,2002,12
2800605,2003,12
2800605,2004,12
2800605,2005,12
2800605,2006,12
2800605,2007,12
